GradeID,EnrollmentID,FinalGrade,LetterGrade,PassFail
23292,23292,74.1,C,Pass
23293,23293,58.5,F,Fail
23294,23294,92.2,A,Pass
23295,23295,75.0,C,Pass
23296,23296,66.3,D,Pass
23297,23297,82.1,B,Pass
23298,23298,100.0,A,Pass
23299,23299,64.0,D,Pass
23300,23300,88.6,B,Pass
23301,23301,97.6,A,Pass
23302,23302,80.4,B,Pass
23303,23303,89.6,B,Pass
23304,23304,75.2,C,Pass
23305,23305,87.5,B,Pass
23306,23306,84.5,B,Pass
23307,23307,79.2,C,Pass
23308,23308,81.9,B,Pass
23309,23309,95.6,A,Pass
23310,23310,63.3,D,Pass
23311,23311,78.5,C,Pass
23312,23312,82.3,B,Pass
23313,23313,78.2,C,Pass
23314,23314,81.7,B,Pass
23315,23315,75.1,C,Pass
23316,23316,72.8,C,Pass
23317,23317,72.4,C,Pass
23318,23318,93.8,A,Pass
23319,23319,90.6,A,Pass
23320,23320,65.3,D,Pass
23321,23321,93.8,A,Pass
23322,23322,65.2,D,Pass
23323,23323,86.5,B,Pass
23324,23324,75.0,C,Pass
23325,23325,80.9,B,Pass
23326,23326,71.8,C,Pass
23327,23327,67.1,D,Pass
23328,23328,82.3,B,Pass
23329,23329,86.9,B,Pass
23330,23330,80.4,B,Pass
23331,23331,86.8,B,Pass
23332,23332,77.9,C,Pass
23333,23333,75.3,C,Pass
23334,23334,52.8,F,Fail
23335,23335,77.9,C,Pass
23336,23336,85.5,B,Pass
23337,23337,92.4,A,Pass
23338,23338,85.4,B,Pass
23339,23339,89.6,B,Pass
23340,23340,85.4,B,Pass
23341,23341,82.9,B,Pass
23342,23342,78.4,C,Pass
23343,23343,86.6,B,Pass
23344,23344,68.5,D,Pass
23345,23345,75.8,C,Pass
23346,23346,78.4,C,Pass
23347,23347,88.8,B,Pass
23348,23348,74.3,C,Pass
23349,23349,77.1,C,Pass
23350,23350,71.5,C,Pass
23351,23351,95.1,A,Pass
23352,23352,77.4,C,Pass
23353,23353,76.3,C,Pass
23354,23354,68.8,D,Pass
23355,23355,76.4,C,Pass
23356,23356,96.0,A,Pass
23357,23357,85.6,B,Pass
23358,23358,76.7,C,Pass
23359,23359,66.1,D,Pass
23360,23360,70.1,C,Pass
23361,23361,73.7,C,Pass
23362,23362,79.1,C,Pass
23363,23363,96.4,A,Pass
23364,23364,76.2,C,Pass
23365,23365,56.5,F,Fail
23366,23366,84.8,B,Pass
23367,23367,64.3,D,Pass
23368,23368,92.3,A,Pass
23369,23369,75.8,C,Pass
23370,23370,78.0,C,Pass
23371,23371,76.0,C,Pass
23372,23372,93.9,A,Pass
23373,23373,98.6,A,Pass
23374,23374,81.4,B,Pass
23375,23375,84.4,B,Pass
23376,23376,70.2,C,Pass
23377,23377,80.0,B,Pass
23378,23378,76.0,C,Pass
23379,23379,63.6,D,Pass
23380,23380,63.4,D,Pass
23381,23381,86.5,B,Pass
23382,23382,55.1,F,Fail
23383,23383,79.6,C,Pass
23384,23384,87.3,B,Pass
23385,23385,82.3,B,Pass
23386,23386,70.6,C,Pass
23387,23387,74.7,C,Pass
23388,23388,68.7,D,Pass
23389,23389,94.2,A,Pass
23390,23390,73.2,C,Pass
23391,23391,90.9,A,Pass
23392,23392,63.5,D,Pass
23393,23393,85.3,B,Pass
23394,23394,81.0,B,Pass
23395,23395,83.4,B,Pass
23396,23396,87.4,B,Pass
23397,23397,73.1,C,Pass
23398,23398,95.0,A,Pass
23399,23399,65.7,D,Pass
23400,23400,63.0,D,Pass
23401,23401,84.2,B,Pass
23402,23402,84.1,B,Pass
23403,23403,81.7,B,Pass
23404,23404,57.0,F,Fail
23405,23405,98.7,A,Pass
23406,23406,68.8,D,Pass
23407,23407,67.0,D,Pass
23408,23408,65.1,D,Pass
23409,23409,97.1,A,Pass
23410,23410,75.5,C,Pass
23411,23411,66.7,D,Pass
23412,23412,67.8,D,Pass
23413,23413,80.2,B,Pass
23414,23414,83.2,B,Pass
23415,23415,69.9,D,Pass
23416,23416,80.7,B,Pass
23417,23417,56.2,F,Fail
23418,23418,67.8,D,Pass
23419,23419,92.9,A,Pass
23420,23420,65.5,D,Pass
23421,23421,69.2,D,Pass
23422,23422,77.2,C,Pass
23423,23423,63.1,D,Pass
23424,23424,75.7,C,Pass
23425,23425,65.2,D,Pass
23426,23426,84.1,B,Pass
23427,23427,73.0,C,Pass
23428,23428,75.2,C,Pass
23429,23429,68.8,D,Pass
23430,23430,67.9,D,Pass
23431,23431,74.9,C,Pass
23432,23432,58.8,F,Fail
23433,23433,71.3,C,Pass
23434,23434,73.2,C,Pass
23435,23435,96.8,A,Pass
23436,23436,80.3,B,Pass
23437,23437,72.6,C,Pass
23438,23438,87.8,B,Pass
23439,23439,83.6,B,Pass
23440,23440,78.7,C,Pass
23441,23441,84.9,B,Pass
23442,23442,98.3,A,Pass
23443,23443,78.0,C,Pass
23444,23444,88.1,B,Pass
23445,23445,81.3,B,Pass
23446,23446,87.7,B,Pass
23447,23447,89.5,B,Pass
23448,23448,84.0,B,Pass
23449,23449,89.1,B,Pass
23450,23450,64.7,D,Pass
23451,23451,67.6,D,Pass
23452,23452,75.9,C,Pass
23453,23453,95.4,A,Pass
23454,23454,100.0,A,Pass
23455,23455,96.5,A,Pass
23456,23456,64.5,D,Pass
23457,23457,68.1,D,Pass
23458,23458,89.2,B,Pass
23459,23459,80.9,B,Pass
23460,23460,58.9,F,Fail
23461,23461,89.3,B,Pass
23462,23462,100.0,A,Pass
23463,23463,85.4,B,Pass
23464,23464,66.3,D,Pass
23465,23465,68.0,D,Pass
23466,23466,70.0,C,Pass
23467,23467,88.5,B,Pass
23468,23468,81.4,B,Pass
23469,23469,80.7,B,Pass
23470,23470,89.9,B,Pass
23471,23471,78.6,C,Pass
23472,23472,80.3,B,Pass
23473,23473,76.1,C,Pass
23474,23474,100.0,A,Pass
23475,23475,71.6,C,Pass
23476,23476,74.2,C,Pass
23477,23477,91.7,A,Pass
23478,23478,70.0,C,Pass
23479,23479,76.7,C,Pass
23480,23480,88.0,B,Pass
23481,23481,76.8,C,Pass
23482,23482,72.6,C,Pass
23483,23483,88.4,B,Pass
23484,23484,84.5,B,Pass
23485,23485,71.9,C,Pass
23486,23486,87.2,B,Pass
23487,23487,87.1,B,Pass
23488,23488,89.3,B,Pass
23489,23489,76.7,C,Pass
23490,23490,92.6,A,Pass
23491,23491,91.1,A,Pass
23492,23492,89.3,B,Pass
23493,23493,77.0,C,Pass
23494,23494,76.1,C,Pass
23495,23495,89.3,B,Pass
23496,23496,66.0,D,Pass
23497,23497,79.6,C,Pass
23498,23498,86.6,B,Pass
23499,23499,84.3,B,Pass
23500,23500,80.2,B,Pass
23501,23501,82.6,B,Pass
23502,23502,88.1,B,Pass
23503,23503,73.6,C,Pass
23504,23504,65.2,D,Pass
23505,23505,82.3,B,Pass
23506,23506,66.2,D,Pass
23507,23507,82.6,B,Pass
23508,23508,63.0,D,Pass
23509,23509,99.3,A,Pass
23510,23510,91.8,A,Pass
23511,23511,48.4,F,Fail
23512,23512,69.1,D,Pass
23513,23513,90.3,A,Pass
23514,23514,69.7,D,Pass
23515,23515,100.0,A,Pass
23516,23516,80.4,B,Pass
23517,23517,81.7,B,Pass
23518,23518,77.6,C,Pass
23519,23519,79.9,C,Pass
23520,23520,69.5,D,Pass
23521,23521,100.0,A,Pass
23522,23522,89.1,B,Pass
23523,23523,66.5,D,Pass
23524,23524,78.6,C,Pass
23525,23525,95.7,A,Pass
23526,23526,72.6,C,Pass
23527,23527,75.1,C,Pass
23528,23528,64.2,D,Pass
23529,23529,87.7,B,Pass
23530,23530,54.5,F,Fail
23531,23531,78.4,C,Pass
23532,23532,97.7,A,Pass
23533,23533,59.4,F,Fail
23534,23534,73.6,C,Pass
23535,23535,70.6,C,Pass
23536,23536,79.3,C,Pass
23537,23537,65.3,D,Pass
23538,23538,79.6,C,Pass
23539,23539,93.6,A,Pass
23540,23540,99.5,A,Pass
23541,23541,68.4,D,Pass
23542,23542,76.7,C,Pass
23543,23543,85.4,B,Pass
23544,23544,82.8,B,Pass
23545,23545,71.5,C,Pass
23546,23546,93.6,A,Pass
23547,23547,78.6,C,Pass
23548,23548,81.0,B,Pass
23549,23549,70.1,C,Pass
23550,23550,72.1,C,Pass
23551,23551,92.5,A,Pass
23552,23552,87.3,B,Pass
23553,23553,78.5,C,Pass
23554,23554,79.7,C,Pass
23555,23555,87.3,B,Pass
23556,23556,77.0,C,Pass
23557,23557,79.6,C,Pass
23558,23558,100.0,A,Pass
23559,23559,75.0,C,Pass
23560,23560,71.7,C,Pass
23561,23561,75.6,C,Pass
23562,23562,76.6,C,Pass
23563,23563,92.7,A,Pass
23564,23564,90.1,A,Pass
23565,23565,91.9,A,Pass
23566,23566,59.6,F,Fail
23567,23567,81.3,B,Pass
23568,23568,85.8,B,Pass
23569,23569,73.6,C,Pass
23570,23570,79.9,C,Pass
23571,23571,79.7,C,Pass
23572,23572,70.7,C,Pass
23573,23573,83.1,B,Pass
23574,23574,74.4,C,Pass
23575,23575,89.1,B,Pass
23576,23576,83.7,B,Pass
23577,23577,80.7,B,Pass
23578,23578,84.7,B,Pass
23579,23579,77.2,C,Pass
23580,23580,100.0,A,Pass
23581,23581,91.8,A,Pass
23582,23582,81.6,B,Pass
23583,23583,78.6,C,Pass
23584,23584,56.1,F,Fail
23585,23585,89.7,B,Pass
23586,23586,80.4,B,Pass
23587,23587,72.9,C,Pass
23588,23588,69.7,D,Pass
23589,23589,100.0,A,Pass
23590,23590,88.9,B,Pass
23591,23591,83.3,B,Pass
23592,23592,91.0,A,Pass
23593,23593,71.9,C,Pass
23594,23594,84.3,B,Pass
23595,23595,94.0,A,Pass
23596,23596,82.4,B,Pass
23597,23597,80.3,B,Pass
23598,23598,81.2,B,Pass
23599,23599,100.0,A,Pass
23600,23600,83.6,B,Pass
23601,23601,63.9,D,Pass
23602,23602,92.9,A,Pass
23603,23603,78.9,C,Pass
23604,23604,85.2,B,Pass
23605,23605,84.0,B,Pass
23606,23606,91.1,A,Pass
23607,23607,92.3,A,Pass
23608,23608,71.4,C,Pass
23609,23609,71.4,C,Pass
23610,23610,92.3,A,Pass
23611,23611,75.7,C,Pass
23612,23612,92.2,A,Pass
23613,23613,63.8,D,Pass
23614,23614,100.0,A,Pass
23615,23615,72.0,C,Pass
23616,23616,79.6,C,Pass
23617,23617,87.0,B,Pass
23618,23618,90.4,A,Pass
23619,23619,71.8,C,Pass
23620,23620,80.2,B,Pass
23621,23621,100.0,A,Pass
23622,23622,62.5,D,Pass
23623,23623,91.8,A,Pass
23624,23624,93.0,A,Pass
23625,23625,83.4,B,Pass
23626,23626,95.8,A,Pass
23627,23627,77.4,C,Pass
23628,23628,72.3,C,Pass
23629,23629,92.1,A,Pass
23630,23630,99.8,A,Pass
23631,23631,87.6,B,Pass
23632,23632,71.4,C,Pass
23633,23633,87.1,B,Pass
23634,23634,77.4,C,Pass
23635,23635,68.3,D,Pass
23636,23636,86.9,B,Pass
23637,23637,60.4,D,Pass
23638,23638,88.0,B,Pass
23639,23639,76.7,C,Pass
23640,23640,61.6,D,Pass
23641,23641,99.0,A,Pass
23642,23642,89.5,B,Pass
23643,23643,84.1,B,Pass
23644,23644,86.3,B,Pass
23645,23645,94.4,A,Pass
23646,23646,69.7,D,Pass
23647,23647,88.3,B,Pass
23648,23648,58.8,F,Fail
23649,23649,86.1,B,Pass
23650,23650,83.9,B,Pass
23651,23651,96.3,A,Pass
23652,23652,74.6,C,Pass
23653,23653,53.6,F,Fail
23654,23654,80.9,B,Pass
23655,23655,84.0,B,Pass
23656,23656,85.3,B,Pass
23657,23657,89.3,B,Pass
23658,23658,63.0,D,Pass
23659,23659,79.0,C,Pass
23660,23660,94.3,A,Pass
23661,23661,79.1,C,Pass
23662,23662,82.2,B,Pass
23663,23663,72.9,C,Pass
23664,23664,94.4,A,Pass
23665,23665,100.0,A,Pass
23666,23666,96.3,A,Pass
23667,23667,72.1,C,Pass
23668,23668,100.0,A,Pass
23669,23669,75.3,C,Pass
23670,23670,100.0,A,Pass
23671,23671,100.0,A,Pass
23672,23672,83.8,B,Pass
23673,23673,91.4,A,Pass
23674,23674,75.7,C,Pass
23675,23675,71.8,C,Pass
23676,23676,71.9,C,Pass
23677,23677,88.3,B,Pass
23678,23678,78.6,C,Pass
23679,23679,100.0,A,Pass
23680,23680,89.8,B,Pass
23681,23681,83.3,B,Pass
23682,23682,77.6,C,Pass
23683,23683,87.7,B,Pass
23684,23684,100.0,A,Pass
23685,23685,69.4,D,Pass
23686,23686,75.5,C,Pass
23687,23687,80.6,B,Pass
23688,23688,71.6,C,Pass
23689,23689,91.2,A,Pass
23690,23690,48.1,F,Fail
23691,23691,80.5,B,Pass
23692,23692,73.3,C,Pass
23693,23693,81.0,B,Pass
23694,23694,67.8,D,Pass
23695,23695,58.8,F,Fail
23696,23696,89.4,B,Pass
23697,23697,71.3,C,Pass
23698,23698,74.3,C,Pass
23699,23699,90.4,A,Pass
23700,23700,73.0,C,Pass
23701,23701,83.5,B,Pass
23702,23702,79.7,C,Pass
23703,23703,69.6,D,Pass
23704,23704,83.0,B,Pass
23705,23705,70.2,C,Pass
23706,23706,91.8,A,Pass
23707,23707,86.1,B,Pass
23708,23708,83.3,B,Pass
23709,23709,86.3,B,Pass
23710,23710,86.8,B,Pass
23711,23711,76.3,C,Pass
23712,23712,72.7,C,Pass
23713,23713,66.3,D,Pass
23714,23714,96.9,A,Pass
23715,23715,81.3,B,Pass
23716,23716,99.1,A,Pass
23717,23717,78.7,C,Pass
23718,23718,89.9,B,Pass
23719,23719,66.7,D,Pass
23720,23720,87.9,B,Pass
23721,23721,82.8,B,Pass
23722,23722,84.5,B,Pass
23723,23723,73.5,C,Pass
23724,23724,81.1,B,Pass
23725,23725,55.6,F,Fail
23726,23726,71.6,C,Pass
23727,23727,78.5,C,Pass
23728,23728,79.5,C,Pass
23729,23729,85.3,B,Pass
23730,23730,83.5,B,Pass
23731,23731,70.3,C,Pass
23732,23732,75.2,C,Pass
23733,23733,58.9,F,Fail
23734,23734,67.4,D,Pass
23735,23735,83.1,B,Pass
23736,23736,83.6,B,Pass
23737,23737,95.9,A,Pass
23738,23738,71.3,C,Pass
23739,23739,85.4,B,Pass
23740,23740,84.5,B,Pass
23741,23741,95.9,A,Pass
23742,23742,81.1,B,Pass
23743,23743,76.1,C,Pass
23744,23744,86.0,B,Pass
23745,23745,90.0,A,Pass
23746,23746,75.3,C,Pass
23747,23747,89.3,B,Pass
23748,23748,67.8,D,Pass
23749,23749,90.9,A,Pass
23750,23750,70.0,C,Pass
23751,23751,63.1,D,Pass
23752,23752,84.9,B,Pass
23753,23753,67.2,D,Pass
23754,23754,93.9,A,Pass
23755,23755,73.3,C,Pass
23756,23756,75.3,C,Pass
23757,23757,77.3,C,Pass
23758,23758,90.5,A,Pass
23759,23759,77.5,C,Pass
23760,23760,79.4,C,Pass
23761,23761,77.8,C,Pass
23762,23762,72.2,C,Pass
23763,23763,95.9,A,Pass
23764,23764,82.6,B,Pass
23765,23765,80.5,B,Pass
23766,23766,49.0,F,Fail
23767,23767,67.2,D,Pass
23768,23768,79.5,C,Pass
23769,23769,79.4,C,Pass
23770,23770,63.2,D,Pass
23771,23771,80.6,B,Pass
23772,23772,72.1,C,Pass
23773,23773,83.8,B,Pass
23774,23774,75.3,C,Pass
23775,23775,81.2,B,Pass
23776,23776,93.1,A,Pass
23777,23777,72.5,C,Pass
23778,23778,81.2,B,Pass
23779,23779,94.3,A,Pass
23780,23780,68.0,D,Pass
23781,23781,77.1,C,Pass
23782,23782,64.0,D,Pass
23783,23783,62.3,D,Pass
23784,23784,63.0,D,Pass
23785,23785,100.0,A,Pass
23786,23786,84.9,B,Pass
23787,23787,67.9,D,Pass
23788,23788,75.9,C,Pass
23789,23789,79.4,C,Pass
23790,23790,74.1,C,Pass
23791,23791,68.7,D,Pass
23792,23792,77.5,C,Pass
23793,23793,77.2,C,Pass
23794,23794,78.6,C,Pass
23795,23795,72.8,C,Pass
23796,23796,100.0,A,Pass
23797,23797,71.6,C,Pass
23798,23798,53.4,F,Fail
23799,23799,88.7,B,Pass
23800,23800,78.2,C,Pass
23801,23801,86.0,B,Pass
23802,23802,100.0,A,Pass
23803,23803,65.6,D,Pass
23804,23804,79.2,C,Pass
23805,23805,96.9,A,Pass
23806,23806,92.5,A,Pass
23807,23807,78.5,C,Pass
23808,23808,96.2,A,Pass
23809,23809,74.6,C,Pass
23810,23810,89.3,B,Pass
23811,23811,100.0,A,Pass
23812,23812,92.6,A,Pass
23813,23813,77.1,C,Pass
23814,23814,82.8,B,Pass
23815,23815,87.8,B,Pass
23816,23816,78.4,C,Pass
23817,23817,72.5,C,Pass
23818,23818,81.8,B,Pass
23819,23819,72.5,C,Pass
23820,23820,80.3,B,Pass
23821,23821,80.3,B,Pass
23822,23822,87.1,B,Pass
23823,23823,60.2,D,Pass
23824,23824,72.3,C,Pass
23825,23825,51.8,F,Fail
23826,23826,75.4,C,Pass
23827,23827,85.7,B,Pass
23828,23828,81.8,B,Pass
23829,23829,88.3,B,Pass
23830,23830,79.9,C,Pass
23831,23831,71.5,C,Pass
23832,23832,77.5,C,Pass
23833,23833,89.1,B,Pass
23834,23834,68.6,D,Pass
23835,23835,100.0,A,Pass
23836,23836,51.8,F,Fail
23837,23837,64.3,D,Pass
23838,23838,85.1,B,Pass
23839,23839,67.0,D,Pass
23840,23840,81.0,B,Pass
23841,23841,100.0,A,Pass
23842,23842,86.1,B,Pass
23843,23843,71.4,C,Pass
23844,23844,65.2,D,Pass
23845,23845,78.1,C,Pass
23846,23846,78.1,C,Pass
23847,23847,63.9,D,Pass
23848,23848,60.9,D,Pass
23849,23849,100.0,A,Pass
23850,23850,66.0,D,Pass
23851,23851,66.1,D,Pass
23852,23852,61.8,D,Pass
23853,23853,83.3,B,Pass
23854,23854,71.5,C,Pass
23855,23855,74.4,C,Pass
23856,23856,93.7,A,Pass
23857,23857,69.3,D,Pass
23858,23858,76.2,C,Pass
23859,23859,82.4,B,Pass
23860,23860,90.5,A,Pass
23861,23861,83.9,B,Pass
23862,23862,52.6,F,Fail
23863,23863,65.8,D,Pass
23864,23864,100.0,A,Pass
23865,23865,85.2,B,Pass
23866,23866,99.2,A,Pass
23867,23867,73.1,C,Pass
23868,23868,70.6,C,Pass
23869,23869,56.7,F,Fail
23870,23870,58.5,F,Fail
23871,23871,91.4,A,Pass
23872,23872,94.6,A,Pass
23873,23873,97.4,A,Pass
23874,23874,81.8,B,Pass
23875,23875,77.2,C,Pass
23876,23876,75.1,C,Pass
23877,23877,80.3,B,Pass
23878,23878,78.0,C,Pass
23879,23879,96.1,A,Pass
23880,23880,75.7,C,Pass
23881,23881,99.1,A,Pass
23882,23882,91.8,A,Pass
23883,23883,65.2,D,Pass
23884,23884,55.8,F,Fail
23885,23885,80.6,B,Pass
23886,23886,62.6,D,Pass
23887,23887,87.9,B,Pass
23888,23888,100.0,A,Pass
23889,23889,90.3,A,Pass
23890,23890,81.9,B,Pass
23891,23891,99.6,A,Pass
23892,23892,83.5,B,Pass
23893,23893,71.4,C,Pass
23894,23894,81.2,B,Pass
23895,23895,70.2,C,Pass
23896,23896,82.0,B,Pass
23897,23897,89.1,B,Pass
23898,23898,76.1,C,Pass
23899,23899,74.9,C,Pass
23900,23900,73.4,C,Pass
23901,23901,96.6,A,Pass
23902,23902,93.8,A,Pass
23903,23903,84.9,B,Pass
23904,23904,93.2,A,Pass
23905,23905,92.5,A,Pass
23906,23906,74.4,C,Pass
23907,23907,78.6,C,Pass
23908,23908,85.2,B,Pass
23909,23909,58.5,F,Fail
23910,23910,100.0,A,Pass
23911,23911,66.2,D,Pass
23912,23912,95.5,A,Pass
23913,23913,74.5,C,Pass
23914,23914,79.1,C,Pass
23915,23915,86.4,B,Pass
23916,23916,67.5,D,Pass
23917,23917,55.3,F,Fail
23918,23918,71.0,C,Pass
23919,23919,90.7,A,Pass
23920,23920,81.4,B,Pass
23921,23921,66.7,D,Pass
23922,23922,74.2,C,Pass
23923,23923,62.1,D,Pass
23924,23924,75.5,C,Pass
23925,23925,82.9,B,Pass
23926,23926,72.0,C,Pass
23927,23927,70.6,C,Pass
23928,23928,71.2,C,Pass
23929,23929,67.6,D,Pass
23930,23930,93.2,A,Pass
23931,23931,55.8,F,Fail
23932,23932,78.8,C,Pass
23933,23933,78.9,C,Pass
23934,23934,80.3,B,Pass
23935,23935,94.3,A,Pass
23936,23936,73.3,C,Pass
23937,23937,68.3,D,Pass
23938,23938,70.4,C,Pass
23939,23939,74.5,C,Pass
23940,23940,49.3,F,Fail
23941,23941,67.4,D,Pass
23942,23942,73.9,C,Pass
23943,23943,78.5,C,Pass
23944,23944,95.3,A,Pass
23945,23945,80.9,B,Pass
23946,23946,84.6,B,Pass
23947,23947,95.4,A,Pass
23948,23948,70.2,C,Pass
23949,23949,76.8,C,Pass
23950,23950,71.0,C,Pass
23951,23951,52.6,F,Fail
23952,23952,98.6,A,Pass
23953,23953,100.0,A,Pass
23954,23954,81.0,B,Pass
23955,23955,78.8,C,Pass
23956,23956,70.7,C,Pass
23957,23957,83.5,B,Pass
23958,23958,79.2,C,Pass
23959,23959,82.0,B,Pass
23960,23960,67.7,D,Pass
23961,23961,81.4,B,Pass
23962,23962,92.2,A,Pass
23963,23963,78.9,C,Pass
23964,23964,58.0,F,Fail
23965,23965,77.0,C,Pass
23966,23966,88.4,B,Pass
23967,23967,66.0,D,Pass
23968,23968,72.1,C,Pass
23969,23969,74.2,C,Pass
23970,23970,90.4,A,Pass
23971,23971,93.9,A,Pass
23972,23972,73.3,C,Pass
23973,23973,54.8,F,Fail
23974,23974,80.4,B,Pass
23975,23975,65.4,D,Pass
23976,23976,87.2,B,Pass
23977,23977,79.2,C,Pass
23978,23978,86.5,B,Pass
23979,23979,92.1,A,Pass
23980,23980,85.0,B,Pass
23981,23981,81.5,B,Pass
23982,23982,99.8,A,Pass
23983,23983,76.4,C,Pass
23984,23984,73.6,C,Pass
23985,23985,84.7,B,Pass
23986,23986,87.2,B,Pass
23987,23987,66.2,D,Pass
23988,23988,100.0,A,Pass
23989,23989,78.2,C,Pass
23990,23990,85.7,B,Pass
23991,23991,78.9,C,Pass
23992,23992,87.1,B,Pass
23993,23993,80.9,B,Pass
23994,23994,86.1,B,Pass
23995,23995,100.0,A,Pass
23996,23996,67.6,D,Pass
23997,23997,84.0,B,Pass
23998,23998,80.4,B,Pass
23999,23999,80.6,B,Pass
24000,24000,81.0,B,Pass
24001,24001,83.2,B,Pass
24002,24002,98.8,A,Pass
24003,24003,65.7,D,Pass
24004,24004,86.3,B,Pass
24005,24005,89.2,B,Pass
24006,24006,73.6,C,Pass
24007,24007,73.2,C,Pass
24008,24008,52.8,F,Fail
24009,24009,79.4,C,Pass
24010,24010,70.8,C,Pass
24011,24011,79.9,C,Pass
24012,24012,67.9,D,Pass
24013,24013,83.7,B,Pass
24014,24014,81.0,B,Pass
24015,24015,69.2,D,Pass
24016,24016,82.2,B,Pass
24017,24017,78.7,C,Pass
24018,24018,73.4,C,Pass
24019,24019,73.7,C,Pass
24020,24020,96.6,A,Pass
24021,24021,91.3,A,Pass
24022,24022,82.5,B,Pass
24023,24023,100.0,A,Pass
24024,24024,83.4,B,Pass
24025,24025,94.1,A,Pass
24026,24026,70.6,C,Pass
24027,24027,68.7,D,Pass
24028,24028,84.9,B,Pass
24029,24029,75.4,C,Pass
24030,24030,60.3,D,Pass
24031,24031,84.7,B,Pass
24032,24032,87.4,B,Pass
24033,24033,84.7,B,Pass
24034,24034,78.3,C,Pass
24035,24035,81.0,B,Pass
24036,24036,83.9,B,Pass
24037,24037,64.6,D,Pass
24038,24038,91.3,A,Pass
24039,24039,99.7,A,Pass
24040,24040,87.4,B,Pass
24041,24041,100.0,A,Pass
24042,24042,89.4,B,Pass
24043,24043,83.4,B,Pass
24044,24044,75.7,C,Pass
24045,24045,89.5,B,Pass
24046,24046,80.8,B,Pass
24047,24047,69.6,D,Pass
24048,24048,83.2,B,Pass
24049,24049,82.0,B,Pass
24050,24050,78.2,C,Pass
24051,24051,84.6,B,Pass
24052,24052,76.1,C,Pass
24053,24053,96.8,A,Pass
24054,24054,86.5,B,Pass
24055,24055,86.3,B,Pass
24056,24056,76.1,C,Pass
24057,24057,82.2,B,Pass
24058,24058,63.8,D,Pass
24059,24059,77.4,C,Pass
24060,24060,67.2,D,Pass
24061,24061,75.3,C,Pass
24062,24062,81.3,B,Pass
24063,24063,92.6,A,Pass
24064,24064,69.8,D,Pass
24065,24065,99.6,A,Pass
24066,24066,78.4,C,Pass
24067,24067,71.2,C,Pass
24068,24068,83.3,B,Pass
24069,24069,63.4,D,Pass
24070,24070,68.8,D,Pass
24071,24071,83.8,B,Pass
24072,24072,85.7,B,Pass
24073,24073,79.6,C,Pass
24074,24074,74.8,C,Pass
24075,24075,74.3,C,Pass
24076,24076,75.4,C,Pass
24077,24077,80.9,B,Pass
24078,24078,64.3,D,Pass
24079,24079,85.2,B,Pass
24080,24080,77.0,C,Pass
24081,24081,61.9,D,Pass
24082,24082,66.2,D,Pass
24083,24083,100.0,A,Pass
24084,24084,67.4,D,Pass
24085,24085,74.5,C,Pass
24086,24086,85.5,B,Pass
24087,24087,56.8,F,Fail
24088,24088,77.4,C,Pass
24089,24089,78.2,C,Pass
24090,24090,56.7,F,Fail
24091,24091,79.4,C,Pass
24092,24092,81.7,B,Pass
24093,24093,71.8,C,Pass
24094,24094,92.4,A,Pass
24095,24095,86.5,B,Pass
24096,24096,76.7,C,Pass
24097,24097,89.7,B,Pass
24098,24098,76.7,C,Pass
24099,24099,97.2,A,Pass
24100,24100,61.2,D,Pass
24101,24101,80.9,B,Pass
24102,24102,84.0,B,Pass
24103,24103,92.7,A,Pass
24104,24104,87.9,B,Pass
24105,24105,92.1,A,Pass
24106,24106,76.8,C,Pass
24107,24107,75.8,C,Pass
24108,24108,83.8,B,Pass
24109,24109,91.9,A,Pass
24110,24110,94.2,A,Pass
24111,24111,61.1,D,Pass
24112,24112,79.0,C,Pass
24113,24113,61.3,D,Pass
24114,24114,87.5,B,Pass
24115,24115,75.8,C,Pass
24116,24116,81.0,B,Pass
24117,24117,82.1,B,Pass
24118,24118,95.3,A,Pass
24119,24119,88.5,B,Pass
24120,24120,75.6,C,Pass
24121,24121,94.4,A,Pass
24122,24122,100.0,A,Pass
24123,24123,69.8,D,Pass
24124,24124,80.6,B,Pass
24125,24125,72.7,C,Pass
24126,24126,63.8,D,Pass
24127,24127,86.1,B,Pass
24128,24128,58.6,F,Fail
24129,24129,77.0,C,Pass
24130,24130,72.2,C,Pass
24131,24131,78.0,C,Pass
24132,24132,73.2,C,Pass
24133,24133,93.9,A,Pass
24134,24134,60.0,D,Pass
24135,24135,100.0,A,Pass
24136,24136,63.8,D,Pass
24137,24137,78.9,C,Pass
24138,24138,76.0,C,Pass
24139,24139,73.2,C,Pass
24140,24140,83.7,B,Pass
24141,24141,80.0,B,Pass
24142,24142,75.2,C,Pass
24143,24143,70.7,C,Pass
24144,24144,100.0,A,Pass
24145,24145,70.0,C,Pass
24146,24146,80.2,B,Pass
24147,24147,99.4,A,Pass
24148,24148,64.7,D,Pass
24149,24149,79.9,C,Pass
24150,24150,82.9,B,Pass
24151,24151,80.0,B,Pass
24152,24152,82.9,B,Pass
24153,24153,80.6,B,Pass
24154,24154,84.6,B,Pass
24155,24155,61.9,D,Pass
24156,24156,65.5,D,Pass
24157,24157,69.8,D,Pass
24158,24158,97.7,A,Pass
24159,24159,73.5,C,Pass
24160,24160,84.4,B,Pass
24161,24161,70.0,C,Pass
24162,24162,63.9,D,Pass
24163,24163,90.1,A,Pass
24164,24164,89.2,B,Pass
