SupportID,StudentID,ParentEducation,InternetAccess
3220,13220,College,Yes
3221,13221,College,Yes
3222,13222,College,Yes
3223,13223,Some College,Yes
3224,13224,College,Yes
3225,13225,High School,Yes
3226,13226,Graduate,Yes
3227,13227,Some College,Yes
3228,13228,High School,Yes
3229,13229,College,Yes
3230,13230,College,Yes
3231,13231,Graduate,Yes
3232,13232,High School,Yes
3233,13233,Some College,Yes
3234,13234,High School,Yes
3235,13235,College,Yes
3236,13236,Some College,Yes
3237,13237,College,Yes
3238,13238,College,Yes
3239,13239,High School,Yes
3240,13240,Graduate,Yes
3241,13241,College,Yes
3242,13242,High School,No
3243,13243,Some College,No
3244,13244,Graduate,Yes
3245,13245,College,Yes
3246,13246,College,Yes
3247,13247,Some College,Yes
3248,13248,High School,Yes
3249,13249,College,Yes
3250,13250,Some College,No
3251,13251,College,Yes
3252,13252,High School,Yes
3253,13253,Graduate,Yes
3254,13254,High School,Yes
3255,13255,High School,Yes
3256,13256,High School,Yes
3257,13257,Some College,Yes
3258,13258,College,Yes
3259,13259,Graduate,Yes
3260,13260,Some College,Yes
3261,13261,High School,Yes
3262,13262,Graduate,Yes
3263,13263,High School,Yes
3264,13264,High School,Yes
3265,13265,High School,Yes
3266,13266,Graduate,Yes
3267,13267,College,Yes
3268,13268,High School,Yes
3269,13269,College,No
3270,13270,Graduate,Yes
3271,13271,Graduate,Yes
3272,13272,High School,Yes
3273,13273,College,Yes
3274,13274,College,Yes
3275,13275,High School,Yes
3276,13276,Some College,Yes
3277,13277,Some College,No
3278,13278,Graduate,Yes
3279,13279,Graduate,Yes
3280,13280,Some College,Yes
3281,13281,Some College,Yes
3282,13282,Some College,Yes
3283,13283,High School,Yes
3284,13284,High School,Yes
3285,13285,High School,Yes
3286,13286,High School,Yes
3287,13287,High School,Yes
3288,13288,High School,Yes
3289,13289,Graduate,Yes
3290,13290,College,Yes
3291,13291,Graduate,Yes
3292,13292,College,Yes
3293,13293,Graduate,Yes
3294,13294,Graduate,Yes
3295,13295,High School,Yes
3296,13296,High School,Yes
3297,13297,College,Yes
3298,13298,College,Yes
3299,13299,High School,Yes
3300,13300,Graduate,Yes
3301,13301,College,Yes
3302,13302,Some College,Yes
3303,13303,Some College,No
3304,13304,Some College,No
3305,13305,College,Yes
3306,13306,High School,Yes
3307,13307,High School,Yes
3308,13308,High School,Yes
3309,13309,College,Yes
3310,13310,College,Yes
3311,13311,Some College,No
3312,13312,College,No
3313,13313,Some College,Yes
3314,13314,Some College,Yes
3315,13315,High School,Yes
3316,13316,College,Yes
3317,13317,High School,Yes
3318,13318,High School,Yes
3319,13319,College,Yes
3320,13320,College,Yes
3321,13321,Graduate,Yes
3322,13322,Some College,Yes
3323,13323,Graduate,Yes
3324,13324,Some College,Yes
3325,13325,Some College,Yes
3326,13326,Some College,Yes
3327,13327,High School,Yes
3328,13328,High School,Yes
3329,13329,College,Yes
3330,13330,Some College,Yes
3331,13331,Some College,Yes
3332,13332,Some College,Yes
3333,13333,High School,Yes
3334,13334,College,Yes
3335,13335,High School,Yes
3336,13336,Graduate,Yes
3337,13337,Graduate,Yes
3338,13338,Graduate,Yes
3339,13339,College,Yes
3340,13340,Graduate,Yes
3341,13341,College,Yes
3342,13342,High School,Yes
3343,13343,High School,Yes
3344,13344,College,Yes
3345,13345,High School,Yes
3346,13346,High School,Yes
3347,13347,College,Yes
3348,13348,Graduate,Yes
3349,13349,College,Yes
3350,13350,Some College,Yes
3351,13351,High School,Yes
3352,13352,College,Yes
3353,13353,High School,Yes
3354,13354,Graduate,Yes
3355,13355,High School,Yes
3356,13356,College,Yes
3357,13357,Graduate,Yes
3358,13358,Graduate,No
3359,13359,Graduate,Yes
3360,13360,Some College,Yes
3361,13361,College,Yes
3362,13362,College,Yes
3363,13363,Graduate,Yes
3364,13364,High School,Yes
3365,13365,Graduate,Yes
3366,13366,Some College,Yes
3367,13367,Graduate,Yes
3368,13368,College,Yes
3369,13369,Graduate,Yes
3370,13370,High School,Yes
3371,13371,College,Yes
3372,13372,High School,Yes
3373,13373,Graduate,Yes
3374,13374,College,Yes
3375,13375,Some College,Yes
3376,13376,College,Yes
3377,13377,High School,Yes
3378,13378,College,Yes
3379,13379,Some College,Yes
3380,13380,Some College,Yes
3381,13381,Some College,Yes
3382,13382,Some College,Yes
3383,13383,High School,Yes
3384,13384,College,Yes
3385,13385,Graduate,Yes
3386,13386,Some College,No
3387,13387,Graduate,Yes
3388,13388,Graduate,Yes
3389,13389,College,No
3390,13390,Graduate,Yes
3391,13391,Graduate,Yes
3392,13392,High School,Yes
3393,13393,Graduate,Yes
3394,13394,College,Yes
3395,13395,Graduate,Yes
3396,13396,College,Yes
3397,13397,Some College,Yes
3398,13398,Graduate,Yes
3399,13399,Graduate,Yes
3400,13400,Graduate,Yes
3401,13401,Some College,Yes
3402,13402,High School,No
3403,13403,Graduate,Yes
3404,13404,College,No
3405,13405,High School,Yes
3406,13406,High School,Yes
3407,13407,High School,Yes
3408,13408,Graduate,Yes
3409,13409,Some College,Yes
3410,13410,Some College,Yes
3411,13411,Graduate,Yes
3412,13412,College,Yes
3413,13413,College,Yes
3414,13414,College,Yes
3415,13415,Graduate,Yes
3416,13416,Some College,Yes
3417,13417,Graduate,Yes
3418,13418,Some College,Yes
3419,13419,High School,Yes
3420,13420,Graduate,Yes
3421,13421,Some College,Yes
3422,13422,High School,Yes
3423,13423,High School,Yes
3424,13424,Graduate,Yes
3425,13425,Some College,Yes
3426,13426,High School,Yes
3427,13427,Graduate,Yes
3428,13428,High School,Yes
3429,13429,College,Yes
3430,13430,Graduate,Yes
3431,13431,High School,Yes
3432,13432,Graduate,Yes
3433,13433,Graduate,Yes
3434,13434,Some College,Yes
3435,13435,Some College,Yes
3436,13436,High School,Yes
3437,13437,Graduate,Yes
3438,13438,Graduate,Yes
3439,13439,College,Yes
3440,13440,Graduate,Yes
3441,13441,Some College,Yes
3442,13442,Graduate,Yes
3443,13443,Some College,Yes
3444,13444,College,Yes
3445,13445,High School,Yes
3446,13446,Some College,Yes
3447,13447,High School,Yes
3448,13448,High School,Yes
3449,13449,High School,Yes
3450,13450,High School,No
3451,13451,Some College,Yes
3452,13452,College,No
3453,13453,Graduate,Yes
3454,13454,Some College,Yes
3455,13455,College,Yes
3456,13456,Graduate,Yes
3457,13457,High School,Yes
3458,13458,Graduate,Yes
3459,13459,Graduate,Yes
3460,13460,College,Yes
3461,13461,Graduate,Yes
3462,13462,High School,Yes
3463,13463,Some College,Yes
3464,13464,Some College,Yes
3465,13465,College,Yes
3466,13466,High School,Yes
3467,13467,High School,Yes
3468,13468,Graduate,Yes
3469,13469,College,Yes
3470,13470,High School,Yes
3471,13471,High School,Yes
3472,13472,High School,Yes
3473,13473,Some College,Yes
3474,13474,Some College,Yes
3475,13475,Some College,Yes
3476,13476,Graduate,Yes
3477,13477,Graduate,Yes
3478,13478,Graduate,Yes
3479,13479,High School,Yes
3480,13480,Some College,Yes
3481,13481,High School,Yes
3482,13482,High School,Yes
3483,13483,College,No
3484,13484,High School,Yes
3485,13485,Graduate,Yes
3486,13486,Some College,Yes
3487,13487,Some College,Yes
3488,13488,High School,Yes
3489,13489,Graduate,Yes
3490,13490,Graduate,Yes
3491,13491,Graduate,Yes
3492,13492,Some College,Yes
3493,13493,Graduate,Yes
3494,13494,Graduate,Yes
3495,13495,High School,No
3496,13496,College,Yes
3497,13497,Graduate,Yes
3498,13498,High School,Yes
3499,13499,High School,Yes
3500,13500,Graduate,Yes
3501,13501,College,Yes
3502,13502,Some College,No
3503,13503,College,Yes
3504,13504,Graduate,Yes
3505,13505,College,Yes
3506,13506,High School,Yes
3507,13507,High School,No
3508,13508,College,Yes
3509,13509,Some College,No
3510,13510,College,Yes
3511,13511,Graduate,Yes
3512,13512,Some College,Yes
3513,13513,College,Yes
3514,13514,College,Yes
3515,13515,Some College,No
3516,13516,College,Yes
3517,13517,Graduate,Yes
3518,13518,High School,Yes
3519,13519,Graduate,Yes
3520,13520,College,Yes
3521,13521,High School,Yes
3522,13522,Some College,No
3523,13523,Graduate,Yes
3524,13524,Some College,Yes
3525,13525,High School,Yes
3526,13526,College,Yes
3527,13527,High School,Yes
3528,13528,High School,Yes
3529,13529,Some College,Yes
3530,13530,Graduate,Yes
3531,13531,High School,Yes
3532,13532,College,Yes
3533,13533,High School,Yes
3534,13534,Some College,Yes
3535,13535,Graduate,Yes
3536,13536,College,Yes
3537,13537,Some College,Yes
3538,13538,High School,Yes
3539,13539,High School,Yes
3540,13540,Graduate,Yes
3541,13541,Some College,Yes
3542,13542,Some College,Yes
3543,13543,Graduate,Yes
3544,13544,College,No
3545,13545,Some College,Yes
3546,13546,Graduate,Yes
3547,13547,Some College,No
3548,13548,Graduate,Yes
3549,13549,High School,Yes
3550,13550,High School,No
3551,13551,Some College,No
3552,13552,Some College,Yes
3553,13553,High School,Yes
3554,13554,College,Yes
3555,13555,Graduate,Yes
3556,13556,College,Yes
3557,13557,College,Yes
3558,13558,College,Yes
3559,13559,High School,Yes
3560,13560,Some College,Yes
3561,13561,College,Yes
3562,13562,High School,Yes
3563,13563,Graduate,Yes
3564,13564,Some College,Yes
3565,13565,Graduate,Yes
3566,13566,College,Yes
3567,13567,Some College,Yes
3568,13568,College,Yes
3569,13569,Some College,Yes
3570,13570,College,No
3571,13571,Graduate,Yes
3572,13572,Graduate,Yes
3573,13573,College,Yes
3574,13574,Some College,Yes
3575,13575,Graduate,Yes
3576,13576,Some College,Yes
3577,13577,Some College,Yes
3578,13578,Graduate,Yes
3579,13579,High School,No
3580,13580,High School,Yes
3581,13581,Some College,Yes
3582,13582,Graduate,Yes
3583,13583,High School,Yes
3584,13584,College,Yes
3585,13585,Some College,Yes
3586,13586,High School,No
3587,13587,Graduate,Yes
3588,13588,Graduate,Yes
3589,13589,Some College,Yes
3590,13590,Graduate,Yes
3591,13591,College,Yes
3592,13592,College,Yes
3593,13593,High School,Yes
3594,13594,Graduate,Yes
3595,13595,College,Yes
3596,13596,Some College,Yes
3597,13597,Graduate,Yes
3598,13598,High School,Yes
3599,13599,Some College,Yes
3600,13600,Some College,Yes
3601,13601,Some College,Yes
3602,13602,College,Yes
3603,13603,Some College,Yes
3604,13604,College,Yes
3605,13605,Some College,No
3606,13606,College,Yes
3607,13607,Graduate,No
3608,13608,College,Yes
3609,13609,College,Yes
3610,13610,Graduate,Yes
3611,13611,Some College,Yes
3612,13612,Graduate,No
3613,13613,Some College,Yes
3614,13614,College,Yes
3615,13615,Some College,Yes
3616,13616,College,Yes
3617,13617,Some College,Yes
3618,13618,College,Yes
3619,13619,College,Yes
3620,13620,High School,Yes
3621,13621,Some College,Yes
3622,13622,Some College,Yes
3623,13623,High School,Yes
3624,13624,College,Yes
3625,13625,College,Yes
3626,13626,High School,Yes
3627,13627,High School,Yes
3628,13628,Graduate,Yes
3629,13629,College,Yes
3630,13630,Graduate,Yes
3631,13631,Some College,Yes
3632,13632,Graduate,Yes
3633,13633,High School,Yes
3634,13634,High School,Yes
3635,13635,High School,No
3636,13636,High School,Yes
3637,13637,Graduate,Yes
3638,13638,Graduate,Yes
3639,13639,Graduate,Yes
3640,13640,High School,Yes
3641,13641,High School,Yes
3642,13642,College,Yes
3643,13643,College,Yes
3644,13644,High School,Yes
3645,13645,College,Yes
3646,13646,Some College,Yes
3647,13647,Some College,Yes
3648,13648,High School,Yes
3649,13649,Graduate,Yes
3650,13650,Some College,Yes
3651,13651,Some College,Yes
3652,13652,Graduate,Yes
3653,13653,College,Yes
3654,13654,Graduate,No
3655,13655,College,Yes
3656,13656,College,Yes
3657,13657,Graduate,Yes
3658,13658,College,Yes
3659,13659,Some College,Yes
3660,13660,High School,Yes
3661,13661,College,Yes
3662,13662,Some College,Yes
3663,13663,Graduate,Yes
3664,13664,College,No
3665,13665,Some College,Yes
3666,13666,College,Yes
3667,13667,Graduate,Yes
3668,13668,High School,Yes
3669,13669,College,Yes
3670,13670,High School,Yes
3671,13671,College,Yes
3672,13672,College,Yes
3673,13673,Graduate,Yes
3674,13674,College,Yes
3675,13675,Some College,Yes
3676,13676,Some College,Yes
3677,13677,High School,Yes
3678,13678,High School,Yes
3679,13679,Some College,Yes
3680,13680,High School,Yes
3681,13681,High School,Yes
3682,13682,Some College,Yes
3683,13683,Some College,Yes
3684,13684,Some College,Yes
3685,13685,Graduate,Yes
3686,13686,Graduate,No
3687,13687,Some College,Yes
3688,13688,College,Yes
3689,13689,Some College,No
3690,13690,Graduate,Yes
3691,13691,High School,Yes
3692,13692,College,No
3693,13693,College,Yes
3694,13694,High School,Yes
3695,13695,College,Yes
3696,13696,High School,Yes
3697,13697,Graduate,Yes
3698,13698,College,Yes
3699,13699,College,Yes
3700,13700,High School,Yes
3701,13701,High School,Yes
3702,13702,Graduate,Yes
3703,13703,High School,Yes
3704,13704,High School,Yes
3705,13705,Graduate,Yes
3706,13706,Some College,Yes
3707,13707,Some College,Yes
3708,13708,High School,Yes
3709,13709,Graduate,Yes
3710,13710,Some College,Yes
3711,13711,Graduate,Yes
3712,13712,High School,Yes
3713,13713,High School,Yes
3714,13714,Graduate,Yes
3715,13715,College,Yes
3716,13716,High School,Yes
3717,13717,High School,Yes
3718,13718,High School,Yes
3719,13719,High School,Yes
3720,13720,Graduate,Yes
3721,13721,Graduate,Yes
3722,13722,Graduate,Yes
3723,13723,Graduate,Yes
3724,13724,College,Yes
3725,13725,Graduate,Yes
3726,13726,Graduate,Yes
3727,13727,High School,Yes
3728,13728,College,Yes
3729,13729,High School,Yes
3730,13730,College,Yes
3731,13731,Some College,No
3732,13732,College,No
3733,13733,College,Yes
3734,13734,High School,Yes
3735,13735,College,Yes
3736,13736,College,Yes
3737,13737,High School,Yes
3738,13738,Some College,No
3739,13739,Some College,Yes
3740,13740,Some College,Yes
3741,13741,College,Yes
3742,13742,High School,Yes
3743,13743,Some College,Yes
3744,13744,Some College,Yes
3745,13745,Some College,Yes
3746,13746,Some College,Yes
3747,13747,High School,Yes
3748,13748,Some College,Yes
3749,13749,College,No
3750,13750,College,Yes
3751,13751,High School,Yes
3752,13752,Graduate,Yes
3753,13753,Some College,Yes
3754,13754,Some College,Yes
3755,13755,College,Yes
3756,13756,High School,Yes
3757,13757,Graduate,Yes
3758,13758,College,Yes
3759,13759,Graduate,Yes
3760,13760,High School,Yes
3761,13761,High School,Yes
3762,13762,High School,No
3763,13763,College,Yes
3764,13764,High School,No
3765,13765,College,Yes
3766,13766,College,Yes
3767,13767,Some College,Yes
3768,13768,College,Yes
3769,13769,College,Yes
3770,13770,Some College,Yes
3771,13771,Graduate,Yes
3772,13772,Some College,Yes
3773,13773,Some College,Yes
3774,13774,High School,Yes
3775,13775,High School,Yes
3776,13776,Some College,Yes
3777,13777,High School,No
3778,13778,Some College,Yes
3779,13779,High School,Yes
3780,13780,College,Yes
3781,13781,High School,Yes
3782,13782,High School,Yes
3783,13783,College,Yes
3784,13784,Some College,No
3785,13785,High School,Yes
3786,13786,High School,Yes
3787,13787,College,Yes
3788,13788,College,Yes
3789,13789,College,Yes
3790,13790,Graduate,Yes
3791,13791,College,Yes
3792,13792,Some College,Yes
3793,13793,High School,Yes
3794,13794,High School,Yes
3795,13795,Graduate,Yes
3796,13796,High School,Yes
3797,13797,High School,Yes
3798,13798,Some College,Yes
3799,13799,High School,Yes
3800,13800,Some College,Yes
3801,13801,Graduate,Yes
3802,13802,Some College,Yes
3803,13803,College,Yes
3804,13804,College,Yes
3805,13805,Graduate,Yes
3806,13806,High School,Yes
3807,13807,Some College,Yes
3808,13808,College,Yes
3809,13809,Some College,Yes
3810,13810,College,Yes
3811,13811,Some College,Yes
3812,13812,High School,Yes
3813,13813,Graduate,Yes
3814,13814,High School,Yes
3815,13815,Some College,Yes
3816,13816,College,Yes
3817,13817,College,Yes
3818,13818,Graduate,Yes
3819,13819,High School,No
3820,13820,High School,Yes
3821,13821,High School,No
3822,13822,College,Yes
3823,13823,Graduate,Yes
3824,13824,College,Yes
3825,13825,High School,Yes
3826,13826,Some College,Yes
3827,13827,College,Yes
3828,13828,Graduate,Yes
3829,13829,High School,Yes
3830,13830,Some College,Yes
3831,13831,College,Yes
3832,13832,Some College,Yes
3833,13833,Some College,Yes
3834,13834,Graduate,Yes
3835,13835,College,Yes
3836,13836,Graduate,No
3837,13837,High School,Yes
3838,13838,Some College,Yes
3839,13839,Graduate,Yes
3840,13840,Graduate,Yes
3841,13841,High School,Yes
3842,13842,College,Yes
3843,13843,Graduate,Yes
3844,13844,Some College,Yes
3845,13845,Some College,Yes
3846,13846,Some College,No
3847,13847,Some College,Yes
3848,13848,Graduate,Yes
3849,13849,Some College,Yes
3850,13850,Graduate,Yes
3851,13851,College,Yes
3852,13852,Some College,Yes
3853,13853,College,Yes
3854,13854,Graduate,No
3855,13855,High School,Yes
3856,13856,College,Yes
3857,13857,Some College,Yes
3858,13858,High School,Yes
3859,13859,College,Yes
3860,13860,Graduate,Yes
3861,13861,Graduate,Yes
3862,13862,Graduate,Yes
3863,13863,College,Yes
3864,13864,Graduate,Yes
3865,13865,College,Yes
3866,13866,Some College,Yes
3867,13867,Some College,Yes
3868,13868,College,Yes
3869,13869,College,Yes
3870,13870,High School,Yes
3871,13871,Graduate,Yes
3872,13872,Some College,Yes
3873,13873,Some College,Yes
3874,13874,High School,Yes
3875,13875,College,Yes
3876,13876,College,Yes
3877,13877,High School,Yes
3878,13878,Graduate,Yes
3879,13879,College,Yes
3880,13880,College,Yes
3881,13881,Graduate,Yes
3882,13882,Graduate,Yes
3883,13883,High School,Yes
3884,13884,High School,Yes
3885,13885,High School,Yes
3886,13886,College,Yes
3887,13887,High School,Yes
3888,13888,College,Yes
3889,13889,Some College,Yes
3890,13890,Graduate,Yes
3891,13891,Graduate,Yes
3892,13892,Some College,Yes
3893,13893,High School,Yes
3894,13894,College,Yes
3895,13895,College,Yes
3896,13896,College,Yes
3897,13897,Graduate,Yes
3898,13898,High School,Yes
3899,13899,College,Yes
3900,13900,College,Yes
3901,13901,College,Yes
3902,13902,Some College,Yes
3903,13903,College,Yes
3904,13904,Some College,Yes
3905,13905,College,Yes
3906,13906,College,Yes
3907,13907,College,Yes
3908,13908,Some College,Yes
3909,13909,College,Yes
3910,13910,High School,Yes
3911,13911,College,Yes
3912,13912,Some College,Yes
3913,13913,Some College,Yes
3914,13914,High School,Yes
3915,13915,Graduate,Yes
3916,13916,High School,Yes
3917,13917,High School,Yes
3918,13918,Some College,Yes
3919,13919,College,Yes
3920,13920,College,Yes
3921,13921,Graduate,Yes
3922,13922,Graduate,Yes
3923,13923,Graduate,Yes
3924,13924,Graduate,Yes
3925,13925,High School,Yes
3926,13926,High School,Yes
3927,13927,College,Yes
3928,13928,High School,Yes
3929,13929,College,Yes
3930,13930,College,Yes
3931,13931,College,Yes
3932,13932,College,No
3933,13933,Some College,Yes
3934,13934,College,Yes
3935,13935,High School,Yes
3936,13936,High School,Yes
3937,13937,High School,Yes
3938,13938,High School,Yes
3939,13939,Some College,Yes
3940,13940,Graduate,Yes
3941,13941,Graduate,Yes
3942,13942,College,Yes
3943,13943,College,Yes
3944,13944,High School,Yes
3945,13945,High School,Yes
3946,13946,Graduate,Yes
3947,13947,Graduate,Yes
3948,13948,High School,Yes
3949,13949,College,Yes
3950,13950,Some College,Yes
3951,13951,Some College,Yes
3952,13952,Graduate,Yes
3953,13953,Graduate,Yes
3954,13954,Graduate,Yes
3955,13955,Some College,Yes
3956,13956,Some College,Yes
3957,13957,High School,Yes
3958,13958,College,Yes
3959,13959,Graduate,Yes
3960,13960,High School,Yes
3961,13961,Some College,Yes
3962,13962,High School,No
3963,13963,Some College,Yes
3964,13964,College,No
3965,13965,Some College,Yes
3966,13966,High School,Yes
3967,13967,College,Yes
3968,13968,Some College,Yes
3969,13969,Graduate,Yes
3970,13970,Some College,Yes
3971,13971,College,Yes
3972,13972,High School,Yes
3973,13973,College,Yes
3974,13974,High School,Yes
3975,13975,Some College,No
3976,13976,Some College,Yes
3977,13977,College,Yes
3978,13978,Graduate,Yes
3979,13979,Some College,Yes
3980,13980,Graduate,Yes
3981,13981,Graduate,Yes
3982,13982,College,Yes
3983,13983,Some College,Yes
3984,13984,Graduate,Yes
3985,13985,Some College,Yes
3986,13986,High School,Yes
3987,13987,Graduate,Yes
3988,13988,College,Yes
3989,13989,College,Yes
3990,13990,Graduate,Yes
3991,13991,Some College,Yes
3992,13992,High School,No
3993,13993,High School,Yes
3994,13994,College,Yes
3995,13995,College,Yes
3996,13996,Some College,No
3997,13997,College,Yes
3998,13998,Some College,Yes
3999,13999,Graduate,Yes
4000,14000,High School,Yes
4001,14001,Graduate,Yes
4002,14002,College,Yes
4003,14003,High School,Yes
4004,14004,High School,Yes
4005,14005,Graduate,Yes
4006,14006,Some College,Yes
4007,14007,High School,Yes
4008,14008,Some College,Yes
4009,14009,Graduate,Yes
4010,14010,Graduate,Yes
4011,14011,Some College,Yes
4012,14012,Graduate,Yes
4013,14013,High School,Yes
4014,14014,Graduate,Yes
4015,14015,Graduate,Yes
4016,14016,High School,Yes
4017,14017,Some College,No
4018,14018,Graduate,Yes
4019,14019,Some College,Yes
4020,14020,High School,No
4021,14021,Some College,Yes
4022,14022,Some College,Yes
4023,14023,College,Yes
4024,14024,College,Yes
4025,14025,Graduate,No
4026,14026,College,Yes
4027,14027,College,No
4028,14028,College,No
4029,14029,Some College,Yes
4030,14030,Some College,Yes
4031,14031,College,Yes
4032,14032,High School,Yes
4033,14033,College,Yes
4034,14034,High School,Yes
4035,14035,Some College,Yes
4036,14036,High School,No
4037,14037,Some College,Yes
4038,14038,High School,Yes
4039,14039,Some College,Yes
4040,14040,Some College,Yes
4041,14041,College,Yes
4042,14042,Graduate,Yes
4043,14043,Graduate,Yes
4044,14044,Some College,Yes
4045,14045,College,Yes
4046,14046,Graduate,Yes
4047,14047,Graduate,No
4048,14048,College,Yes
4049,14049,College,Yes
4050,14050,Graduate,Yes
4051,14051,Graduate,Yes
4052,14052,High School,Yes
4053,14053,High School,No
4054,14054,Some College,Yes
4055,14055,Graduate,Yes
4056,14056,College,Yes
4057,14057,College,Yes
4058,14058,Graduate,Yes
4059,14059,Some College,Yes
4060,14060,College,Yes
4061,14061,Graduate,Yes
4062,14062,Graduate,Yes
4063,14063,Some College,Yes
4064,14064,Graduate,Yes
4065,14065,College,No
4066,14066,High School,Yes
4067,14067,Some College,Yes
4068,14068,Graduate,Yes
4069,14069,Some College,Yes
4070,14070,Graduate,Yes
4071,14071,High School,Yes
4072,14072,Some College,Yes
4073,14073,Graduate,Yes
4074,14074,High School,Yes
4075,14075,College,Yes
4076,14076,Graduate,Yes
4077,14077,High School,Yes
4078,14078,High School,Yes
4079,14079,Some College,Yes
4080,14080,Graduate,Yes
4081,14081,College,Yes
4082,14082,Graduate,Yes
4083,14083,High School,Yes
4084,14084,College,Yes
4085,14085,High School,Yes
4086,14086,Some College,No
4087,14087,Graduate,No
4088,14088,High School,Yes
4089,14089,High School,No
4090,14090,Graduate,Yes
4091,14091,College,Yes
4092,14092,High School,Yes
4093,14093,Graduate,Yes
4094,14094,Some College,Yes
4095,14095,Some College,Yes
4096,14096,Graduate,No
4097,14097,High School,Yes
4098,14098,Graduate,Yes
4099,14099,Graduate,No
4100,14100,High School,Yes
4101,14101,College,Yes
4102,14102,College,Yes
4103,14103,Some College,Yes
4104,14104,College,Yes
4105,14105,Graduate,Yes
4106,14106,High School,Yes
4107,14107,Some College,Yes
4108,14108,College,Yes
4109,14109,Graduate,Yes
4110,14110,Some College,Yes
4111,14111,High School,Yes
4112,14112,College,No
4113,14113,Graduate,Yes
4114,14114,High School,Yes
4115,14115,Graduate,No
4116,14116,Graduate,Yes
4117,14117,Graduate,Yes
4118,14118,High School,Yes
4119,14119,Some College,Yes
4120,14120,Graduate,Yes
4121,14121,Some College,Yes
4122,14122,Some College,Yes
4123,14123,College,Yes
4124,14124,College,Yes
4125,14125,Some College,Yes
4126,14126,College,Yes
4127,14127,College,Yes
4128,14128,Some College,Yes
4129,14129,High School,Yes
4130,14130,College,Yes
4131,14131,College,No
4132,14132,High School,Yes
4133,14133,High School,Yes
4134,14134,High School,Yes
4135,14135,Some College,No
4136,14136,High School,Yes
4137,14137,Some College,Yes
4138,14138,Graduate,Yes
4139,14139,Graduate,Yes
4140,14140,High School,No
4141,14141,High School,Yes
4142,14142,Graduate,Yes
4143,14143,Some College,Yes
4144,14144,Some College,Yes
4145,14145,High School,Yes
4146,14146,High School,Yes
4147,14147,High School,Yes
4148,14148,Graduate,Yes
4149,14149,College,Yes
4150,14150,High School,Yes
4151,14151,Some College,No
4152,14152,College,Yes
4153,14153,Some College,Yes
4154,14154,College,Yes
4155,14155,Graduate,Yes
4156,14156,College,No
4157,14157,Some College,Yes
4158,14158,College,Yes
4159,14159,Graduate,Yes
4160,14160,Some College,Yes
4161,14161,High School,Yes
4162,14162,College,Yes
4163,14163,Some College,Yes
4164,14164,College,Yes
4165,14165,Graduate,Yes
4166,14166,Some College,Yes
4167,14167,High School,No
4168,14168,High School,No
4169,14169,College,Yes
4170,14170,Graduate,Yes
4171,14171,Graduate,Yes
4172,14172,College,Yes
4173,14173,Some College,Yes
4174,14174,Some College,Yes
4175,14175,College,Yes
4176,14176,Some College,Yes
4177,14177,Some College,Yes
4178,14178,Some College,Yes
4179,14179,College,Yes
4180,14180,High School,Yes
4181,14181,Graduate,Yes
4182,14182,High School,Yes
4183,14183,Some College,Yes
4184,14184,College,Yes
4185,14185,Graduate,Yes
4186,14186,Some College,Yes
4187,14187,Graduate,Yes
4188,14188,Graduate,Yes
4189,14189,High School,Yes
4190,14190,Some College,Yes
4191,14191,Graduate,Yes
4192,14192,High School,Yes
4193,14193,College,Yes
4194,14194,Graduate,Yes
4195,14195,Some College,Yes
4196,14196,College,Yes
4197,14197,Graduate,Yes
4198,14198,Graduate,Yes
4199,14199,Some College,Yes
4200,14200,Graduate,Yes
4201,14201,Some College,Yes
4202,14202,Some College,Yes
4203,14203,Some College,Yes
4204,14204,Some College,Yes
4205,14205,Graduate,Yes
4206,14206,College,Yes
4207,14207,College,Yes
4208,14208,High School,Yes
4209,14209,Some College,Yes
4210,14210,Graduate,Yes
4211,14211,Graduate,Yes
4212,14212,High School,Yes
4213,14213,College,Yes
4214,14214,Graduate,Yes
4215,14215,High School,No
4216,14216,College,Yes
4217,14217,Graduate,Yes
4218,14218,Some College,Yes
4219,14219,High School,No
4220,14220,Graduate,No
4221,14221,High School,Yes
4222,14222,High School,Yes
4223,14223,High School,Yes
4224,14224,Some College,Yes
4225,14225,College,Yes
4226,14226,College,Yes
4227,14227,Graduate,Yes
4228,14228,Some College,Yes
4229,14229,College,Yes
4230,14230,Graduate,Yes
4231,14231,Graduate,Yes
4232,14232,High School,Yes
4233,14233,Some College,Yes
4234,14234,College,Yes
4235,14235,Some College,Yes
4236,14236,Some College,Yes
4237,14237,College,Yes
4238,14238,College,Yes
4239,14239,Some College,Yes
4240,14240,Graduate,Yes
4241,14241,Some College,No
4242,14242,College,Yes
4243,14243,Some College,Yes
4244,14244,College,Yes
4245,14245,Graduate,Yes
4246,14246,Some College,No
4247,14247,Graduate,Yes
4248,14248,Some College,Yes
4249,14249,Some College,Yes
4250,14250,College,Yes
4251,14251,High School,Yes
4252,14252,College,Yes
4253,14253,Some College,Yes
4254,14254,High School,Yes
4255,14255,High School,Yes
4256,14256,Graduate,Yes
4257,14257,Some College,Yes
4258,14258,College,Yes
4259,14259,High School,No
4260,14260,High School,No
4261,14261,College,Yes
4262,14262,College,Yes
4263,14263,High School,Yes
4264,14264,College,Yes
4265,14265,Graduate,Yes
4266,14266,High School,Yes
4267,14267,Graduate,Yes
4268,14268,Some College,Yes
4269,14269,Graduate,Yes
